0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.7842226016356406,0.7185641625935355,0.06701606524234244,0.6925734596621048,3.1204773766146174,0.05730056844325713,0.4586750735633867,-1.7392871143601558,1.1485799655163065,2.6306435621948157,0.9706984461373194,0.11927398176262058,0.23428264319181752,0.5357521978914069,11.692030011912104,0.10026190565922366,0.23345809852816327,-2.704044495242045,-2.6046288795300536,0.04677397103487229,0.21966909657611813,0.21770850677945447,4.584962500721156,0.22727272727272727,0.8991555811714388,1.9529804419567753,4.162370091884535,0.36447219135857045,0.07291666666666666,0.0001822916666666667,0.062284188337788586,0.041666666666666664,0.04176826568632215,0.02551818901142916,4.0
1.9612066011132325,0.8846254066573641,0.04429580887474831,0.22598818364367487,2.1118274910168404,0.1870692479837429,0.19642921097827548,-1.1594554581145915,1.1391516156632386,1.9793169973857347,9.266173091384328,0.7945746096400091,0.35018646869034886,0.4577232094311175,12.047194433394303,0.10307164632368655,0.18496335152640014,-2.491782189467616,-2.4137732745275366,-0.04662070005695158,0.30278823039767194,0.6148149517744251,4.9504191412941125,0.5348837209302325,0.758584446498224,-0.3697950714625063,4.749298196348922,0.22758113983730216,0.11802469135802474,0.00029506172839506166,0.04407495143024539,0.022222222222222227,0.016008198664026058,0.0184359434224624,1.0
1.822120700010799,0.6155061246647425,0.05930791797263206,0.8438383859768249,2.6205606308120575,0.03985889427370683,0.442966294034064,-1.5564238649156363,0.869968387676525,2.3977056134015475,8.904147717690932,0.06232197450487646,0.24619245196780157,0.5419903750991386,13.709392811123713,0.08628786185385919,0.19840587462908585,-2.5500019823700226,-2.4984620062585208,-0.06498539669842274,0.1967522412491435,0.23981298343885302,4.889680181354619,0.3793103448275862,0.8601325478053394,0.09474266857346346,4.605555932640861,0.308379104613798,0.08428720083246619,0.00021071800208116552,0.04554065099427765,0.03225806451612904,0.032985042070232326,0.017608229119058853,1.0
1.8149455736897888,0.7453430040410359,0.053586266279621805,0.17205575870013068,2.4602908070154026,0.12853902294459005,0.3740317265845608,-1.4410350580557876,0.9656908283107906,2.330750037614217,9.559715261190407,0.36078890062000807,0.20220267561440333,0.4933326902993517,12.150028742639163,0.0892056854029398,0.19224113597744544,-2.6712398570177087,-2.5961211301933127,-0.10879622130866426,0.2327566967995752,0.2927662034053232,4.931687083026443,0.47368421052631576,0.7607193010105721,-0.033064191555739295,4.689430864058523,0.25028397397364716,0.10125000000000003,0.0002531249999999999,0.04399039231105949,0.024999999999999998,0.01875785131772273,0.01985720248579353,1.0
1.6569450043398035,0.5115987690073331,0.3428783022048666,-0.33331334022370723,2.421201592142126,0.011356844034052292,0.4322042931550224,-0.9869737008684011,1.1591221930679017,1.8104938937390698,9.45760335077594,0.02056909672311216,0.24761488502295012,0.5745143970413579,11.914038477322261,0.09411509406910641,0.196996888090082,-2.6025386866845217,-2.5029804978337356,-0.10240433482813022,0.26569059984380805,0.3870181802000437,4.61506101220307,0.6785714285714286,0.949160049894917,0.08098214899222989,4.559522248797743,0.31554709481354204,0.07333333333333333,0.00018333333333333336,0.04637183238490717,0.03333333333333334,0.029920182939960092,0.018094799051836048,1.0
2.8429523718895093,1.1874526852465996,0.05935486095977357,-0.24240546915999897,1.5586703562636381,0.3522690137918799,0.14599142018282865,-1.3767043234490575,0.7748037307299858,2.0675292173080715,9.342539906368668,1.7850389330026213,0.6951756701741101,0.3468726977868255,12.422073372101176,0.17110256097768756,0.19881974193183713,-2.11367789888701,-1.8923380748741248,-0.20662561283565448,0.27428059525019205,0.22414469686182695,4.66992500144231,0.35294117647058826,0.5312085597530796,0.5539056258588662,4.366576194114202,0.264902810987681,0.17746913580246915,0.00044367283950617285,0.06770734032769223,0.027777777777777783,0.017006085813329318,0.024326534070961952,5.0
2.115916160786952,0.5486076413109466,0.16888305416591387,0.4584323662234961,2.086252461375224,0.0584097217425837,0.4170099340190108,-0.8086242690117645,0.8529633211780488,1.4100699915953805,9.406658637644437,0.28256504432333346,0.38346831696163824,0.5094838867027172,13.14875552038905,0.1451757142475407,0.24002262999220111,-2.055944997050075,-1.9801942570415658,-0.03373196711175444,0.34718068937630936,0.4968515747116977,4.169925001442312,0.5,0.9394071649215097,1.2993256606167343,3.8725449601429625,0.4468038867547374,0.09259259259259259,0.00023148148148148144,0.07548624742074705,0.05555555555555555,0.051170196539460644,0.027206280417920038,1.0
1.4741653102692986,0.5361773656087296,0.17699795921747974,-0.11143214137648479,1.994396152534353,-0.0006518630380442948,0.3919557114584289,-0.74372969108987,1.1841352171156823,1.6032365650641092,9.487404428527165,0.03911227768137508,0.23416415402182952,0.5974925917014308,11.701361277382318,0.1125732755414415,0.194220028794432,-2.3025906792245765,-2.253519677328746,-0.09373962560027946,0.3574032574710507,0.5538617669480543,4.556088322639177,0.6296296296296297,0.8676588174382572,-0.31762219230057265,4.483198689405575,0.3221096442942466,0.08204518430439951,0.00020511296076099878,0.04909342334466312,0.03448275862068966,0.03737190016483218,0.019611316030274554,1.0
1.5442262052667013,0.7172525220059554,0.04926342732312889,0.2466430643453467,2.7884013942127774,0.0973918414215042,0.4173882682463911,-1.6830096783924604,1.0237978702894115,2.7137850171186675,9.479612656500889,0.2971500578369889,0.17038190094004432,0.5329729532692493,12.007500955003934,0.08349292257311473,0.20231225705807224,-2.782707954358278,-2.738111921855798,-0.06464807265365302,0.1612694731566412,0.26963434164656186,4.83977553964551,0.4444444444444444,0.720951344389271,0.6168685296473447,4.58298737169461,0.2587082864510052,0.10803324099722986,0.0002700831024930747,0.046824205650575546,0.026315789473684216,0.019570209680167577,0.021442581472826433,3.0
1.6118594942203712,0.7023527201680347,0.087602172650828,-0.29082596320779314,2.357317619592738,0.06789355522233295,0.46407606339184754,-1.3703361372124145,0.9051746997778818,2.331281181846134,9.390136104393658,0.21994115584891624,0.17205805298439572,0.5443548769224985,12.359002491013783,0.09407235877314675,0.1999600452102867,-2.49907172622788,-2.4487087953976907,-0.12154621922415335,0.2273126334152683,0.3493991106112949,4.829966150010236,0.5,0.6865002769805306,-0.11621185606629005,4.567931160688444,0.2839821765276113,0.09169550173010381,0.00022923875432525953,0.04765762778680531,0.02941176470588236,0.026788828215945214,0.02106416926906989,2.0
1.6077743815638963,0.6214319566303473,0.19192387522205928,0.45168424713417793,2.062495943973071,0.08278362035842227,0.40407630805007827,-0.7187316715072899,1.2013026268654023,1.6354368707717435,9.107042783771112,0.4734508416473738,0.26594715503344607,0.5313435439658242,11.134002971715656,0.15095570911130474,0.22656376154604832,-2.162204286194485,-2.110176213275726,-0.05553973653094002,0.3112751068066051,0.6592005090117237,4.088779347361362,0.5238095238095238,0.6489765977366869,1.2360931551193408,3.984136410182467,0.3698999289669339,0.1228733459357278,0.0003071833648393195,0.07188697554850045,0.043478260869565216,0.02664539484437192,0.0317149006537601,1.0
1.439112819035906,0.7227359124453951,0.22446719327583173,-0.4007989803315866,2.0956986431439586,0.034950083062536524,0.4593168723416577,-0.8567390602012274,1.0863929118912221,1.7550153677083793,8.626959160918666,0.2974313556599336,0.15132023176005585,0.5804086447052453,12.962370665858737,0.18353826815790586,0.2512642720279852,-1.9686978686983294,-1.9220318363244964,-0.1509958871868951,0.3855360293424264,0.4910470574429385,3.807763576417195,0.4666666666666667,0.6705167684900881,0.6068068130240767,3.6249209604408,0.45366963539359645,0.12110726643598617,0.00030276816608996543,0.0931062811939359,0.0588235294117647,0.0496775515749575,0.0417528809445919,1.0
1.4995931378030307,0.5520768073570923,0.3735384759209173,0.6953177278124801,2.1319445789058653,-0.03907979812642269,0.5552465792546945,-0.6531034452620532,0.9368394211187043,1.3314621881649173,0.9200259455660841,-0.11736957717017836,0.19355265144337627,0.6206052732830848,12.721582114976144,0.14448162233521747,0.24134856560767118,-2.1854026081012887,-2.1039159791390962,-0.039421956791730106,0.36587962839360355,0.5768842055466189,4.08746284125034,0.4666666666666667,0.7607690376152545,0.8787765822425642,3.855441940288156,0.4672296930316763,0.10034602076124567,0.0002508650519031142,0.07569764989462144,0.05882352941176469,0.06290394092385304,0.027841728205347464,1.0
1.7277406003263547,0.8721568795995975,0.03177053332508441,0.3684572111372161,2.9022006155011013,0.1174053875922949,0.4108963223156316,-1.5291681325081754,0.8711013525298923,2.4883557980086284,7.660091900848238,0.4180915574294878,0.21896883517341753,0.5125638119883916,12.404805284787692,0.1282559733926463,0.2546119938357156,-2.713857254759108,-2.6280248968386406,-0.049721024937086904,0.2636135770085181,0.20490146312121682,4.349648912578752,0.23809523809523808,0.7317289081636675,0.5642437612570292,3.868815492878257,0.3648859760406639,0.1077504725897921,0.00026937618147448013,0.07845828527219809,0.04347826086956523,0.03564432520003902,0.03534268216447033,4.0
1.30644131372177,0.5283410600019801,0.31598246481115383,0.3445096531026743,2.2543459674423207,-0.01872226531155092,0.5734366854814311,-0.7059541211931292,1.236472673843108,1.6138565884823122,8.868728176247856,-0.0999311318962555,0.16790545057683537,0.623948142484571,12.036595741550107,0.16266050144707264,0.247337381718755,-2.052385749360508,-2.004563325694489,-0.12492151279466801,0.3110664257771209,0.5951953850966629,3.969815782426811,0.5333333333333333,0.7452398236927253,-0.30940842746129166,3.6975047036686313,0.45793926734817486,0.12110726643598617,0.0003027681660899654,0.08403564380912054,0.05882352941176472,0.06075974491856078,0.035718255755891035,1.0
